"municipality","votes","parties","file","district"
"近江八幡市",7260,"希望の党","000520923.xls",NA
"近江八幡市",144,"幸福実現党","000520923.xls",NA
"近江八幡市",6088,"立憲民主党","000520923.xls",NA
"近江八幡市",3251,"日本共産党","000520923.xls",NA
"近江八幡市",36295,"得票数計","000520923.xls",NA
"草津市",4765,"公明党","000520923.xls",NA
"草津市",557,"社会民主党","000520923.xls",NA
"草津市",20186,"自由民主党","000520923.xls",NA
"草津市",6881,"日本維新の会","000520923.xls",NA
"草津市",8816,"希望の党","000520923.xls",NA
"草津市",190,"幸福実現党","000520923.xls",NA
"草津市",10500,"立憲民主党","000520923.xls",NA
"草津市",4091,"日本共産党","000520923.xls",NA
"草津市",55986,"得票数計","000520923.xls",NA
"守山市",2585,"公明党","000520923.xls",NA
"守山市",397,"社会民主党","000520923.xls",NA
"守山市",12883,"自由民主党","000520923.xls",NA
"守山市",4310,"日本維新の会","000520923.xls",NA
"守山市",5880,"希望の党","000520923.xls",NA
"守山市",159,"幸福実現党","000520923.xls",NA
"守山市",6379,"立憲民主党","000520923.xls",NA
"守山市",2509,"日本共産党","000520923.xls",NA
"守山市",35102,"得票数計","000520923.xls",NA
"栗東市",2814,"公明党","000520923.xls",NA
"栗東市",260,"社会民主党","000520923.xls",NA
"栗東市",9856,"自由民主党","000520923.xls",NA
"栗東市",3392,"日本維新の会","000520923.xls",NA
"栗東市",4262,"希望の党","000520923.xls",NA
"栗東市",103,"幸福実現党","000520923.xls",NA
"栗東市",4623,"立憲民主党","000520923.xls",NA
"栗東市",1861,"日本共産党","000520923.xls",NA
"栗東市",27171,"得票数計","000520923.xls",NA
"甲賀市",4505,"公明党","000520923.xls",NA
"甲賀市",476,"社会民主党","000520923.xls",NA
"甲賀市",16520,"自由民主党","000520923.xls",NA
"甲賀市",5270,"日本維新の会","000520923.xls",NA
"甲賀市",8539,"希望の党","000520923.xls",NA
"甲賀市",213,"幸福実現党","000520923.xls",NA
"甲賀市",7220,"立憲民主党","000520923.xls",NA
"甲賀市",4044,"日本共産党","000520923.xls",NA
"甲賀市",46787,"得票数計","000520923.xls",NA
"野洲市",1901,"公明党","000520923.xls",NA
"野洲市",243,"社会民主党","000520923.xls",NA
"野洲市",9564,"自由民主党","000520923.xls",NA
"野洲市",2782,"日本維新の会","000520923.xls",NA
"野洲市",4178,"希望の党","000520923.xls",NA
"野洲市",153,"幸福実現党","000520923.xls",NA
"野洲市",4113,"立憲民主党","000520923.xls",NA
"野洲市",1837,"日本共産党","000520923.xls",NA
"野洲市",24771,"得票数計","000520923.xls",NA
"湖南市",2532,"公明党","000520923.xls",NA
"湖南市",250,"社会民主党","000520923.xls",NA
"湖南市",7807,"自由民主党","000520923.xls",NA
"湖南市",2980,"日本維新の会","000520923.xls",NA
"湖南市",4783,"希望の党","000520923.xls",NA
"湖南市",142,"幸福実現党","000520923.xls",NA
"湖南市",4126,"立憲民主党","000520923.xls",NA
"湖南市",2032,"日本共産党","000520923.xls",NA
"湖南市",24652,"得票数計","000520923.xls",NA
"高島市",2563,"公明党","000520923.xls",NA
"高島市",382,"社会民主党","000520923.xls",NA
"高島市",11434,"自由民主党","000520923.xls",NA
"高島市",2657,"日本維新の会","000520923.xls",NA
"高島市",3688,"希望の党","000520923.xls",NA
"高島市",150,"幸福実現党","000520923.xls",NA
"高島市",4136,"立憲民主党","000520923.xls",NA
"高島市",2040,"日本共産党","000520923.xls",NA
"高島市",27050,"得票数計","000520923.xls",NA
"東近江市（２区）",3990,"公明党","000520923.xls",NA
"東近江市（２区）",463,"社会民主党","000520923.xls",NA
"東近江市（２区）",16258,"自由民主党","000520923.xls",NA
"東近江市（２区）",5150,"日本維新の会","000520923.xls",NA
"東近江市（２区）",8521,"希望の党","000520923.xls",NA
"東近江市（２区）",239,"幸福実現党","000520923.xls",NA
"東近江市（２区）",7438,"立憲民主党","000520923.xls",NA
"東近江市（２区）",3976,"日本共産党","000520923.xls",NA
"東近江市（２区）",6914,"得票数計","000520923.xls",NA
"東近江市（４区）",389,"公明党","000520923.xls",NA
"東近江市（４区）",83,"社会民主党","000520923.xls",NA
"東近江市（４区）",2734,"自由民主党","000520923.xls",NA
"東近江市（４区）",636,"日本維新の会","000520923.xls",NA
"東近江市（４区）",1342,"希望の党","000520923.xls",NA
"東近江市（４区）",61,"幸福実現党","000520923.xls",NA
"東近江市（４区）",1043,"立憲民主党","000520923.xls",NA
"東近江市（４区）",626,"日本共産党","000520923.xls",NA
"東近江市（４区）",46035,"得票数計","000520923.xls",NA
"米原市",1360,"公明党","000520923.xls",NA
"米原市",317,"社会民主党","000520923.xls",NA
"米原市",7845,"自由民主党","000520923.xls",NA
"米原市",1894,"日本維新の会","000520923.xls",NA
"米原市",4802,"希望の党","000520923.xls",NA
"米原市",173,"幸福実現党","000520923.xls",NA
"米原市",3726,"立憲民主党","000520923.xls",NA
"米原市",1681,"日本共産党","000520923.xls",NA
"米原市",21798,"得票数計","000520923.xls",NA
"日野町",808,"公明党","000520923.xls",NA
"日野町",123,"社会民主党","000520923.xls",NA
"日野町",3360,"自由民主党","000520923.xls",NA
"日野町",991,"日本維新の会","000520923.xls",NA
"日野町",1888,"希望の党","000520923.xls",NA
"日野町",60,"幸福実現党","000520923.xls",NA
"日野町",1584,"立憲民主党","000520923.xls",NA
"日野町",1274,"日本共産党","000520923.xls",NA
"日野町",10088,"得票数計","000520923.xls",NA
"竜王町",541,"公明党","000520923.xls",NA
"竜王町",68,"社会民主党","000520923.xls",NA
"竜王町",2307,"自由民主党","000520923.xls",NA
"竜王町",618,"日本維新の会","000520923.xls",NA
"竜王町",1264,"希望の党","000520923.xls",NA
"竜王町",40,"幸福実現党","000520923.xls",NA
"竜王町",818,"立憲民主党","000520923.xls",NA
"竜王町",385,"日本共産党","000520923.xls",NA
"竜王町",6041,"得票数計","000520923.xls",NA
"愛荘町",733,"公明党","000520923.xls",NA
"愛荘町",90,"社会民主党","000520923.xls",NA
"愛荘町",3058,"自由民主党","000520923.xls",NA
"愛荘町",888,"日本維新の会","000520923.xls",NA
"愛荘町",1704,"希望の党","000520923.xls",NA
"愛荘町",54,"幸福実現党","000520923.xls",NA
"愛荘町",1158,"立憲民主党","000520923.xls",NA
"愛荘町",635,"日本共産党","000520923.xls",NA
"愛荘町",8320,"得票数計","000520923.xls",NA
"豊郷町",542,"公明党","000520923.xls",NA
"豊郷町",25,"社会民主党","000520923.xls",NA
"豊郷町",1056,"自由民主党","000520923.xls",NA
"豊郷町",219,"日本維新の会","000520923.xls",NA
"豊郷町",511,"希望の党","000520923.xls",NA
"豊郷町",20,"幸福実現党","000520923.xls",NA
"豊郷町",379,"立憲民主党","000520923.xls",NA
"豊郷町",242,"日本共産党","000520923.xls",NA
"豊郷町",2994,"得票数計","000520923.xls",NA
"甲良町",378,"公明党","000520923.xls",NA
"甲良町",47,"社会民主党","000520923.xls",NA
"甲良町",1191,"自由民主党","000520923.xls",NA
"甲良町",286,"日本維新の会","000520923.xls",NA
"甲良町",751,"希望の党","000520923.xls",NA
"甲良町",15,"幸福実現党","000520923.xls",NA
"甲良町",424,"立憲民主党","000520923.xls",NA
"甲良町",228,"日本共産党","000520923.xls",NA
"甲良町",3320,"得票数計","000520923.xls",NA
"多賀町",321,"公明党","000520923.xls",NA
"多賀町",37,"社会民主党","000520923.xls",NA
"多賀町",1523,"自由民主党","000520923.xls",NA
"多賀町",314,"日本維新の会","000520923.xls",NA
"多賀町",881,"希望の党","000520923.xls",NA
"多賀町",21,"幸福実現党","000520923.xls",NA
"多賀町",564,"立憲民主党","000520923.xls",NA
"多賀町",327,"日本共産党","000520923.xls",NA
"多賀町",3988,"得票数計","000520923.xls",NA
"滋賀県 合計",55051,"公明党","000520923.xls",NA
"滋賀県 合計",8040,"社会民主党","000520923.xls",NA
"滋賀県 合計",226845,"自由民主党","000520923.xls",NA
"滋賀県 合計",71226,"日本維新の会","000520923.xls",NA
"滋賀県 合計",108005,"希望の党","000520923.xls",NA
"滋賀県 合計",3375,"幸福実現党","000520923.xls",NA
"滋賀県 合計",111563,"立憲民主党","000520923.xls",NA
"滋賀県 合計",52812,"日本共産党","000520923.xls",NA
"滋賀県 合計",636917,"得票数計","000520923.xls",NA
"京都市北区",3776,"公明党","000520925.xls",NA
"京都市北区",548,"社会民主党","000520925.xls",NA
"京都市北区",13831,"自由民主党","000520925.xls",NA
"京都市北区",4430,"日本維新の会","000520925.xls",NA
"京都市北区",5794,"希望の党","000520925.xls",NA
"京都市北区",213,"幸福実現党","000520925.xls",NA
"京都市北区",9326,"立憲民主党","000520925.xls",NA
"京都市北区",8675,"日本共産党","000520925.xls",NA
"京都市北区",46593,"得票数計","000520925.xls",NA
"京都市上京区",2579,"公明党","000520925.xls",NA
"京都市上京区",404,"社会民主党","000520925.xls",NA
"京都市上京区",10338,"自由民主党","000520925.xls",NA
"京都市上京区",3180,"日本維新の会","000520925.xls",NA
"京都市上京区",3933,"希望の党","000520925.xls",NA
"京都市上京区",145,"幸福実現党","000520925.xls",NA
"京都市上京区",6910,"立憲民主党","000520925.xls",NA
"京都市上京区",5844,"日本共産党","000520925.xls",NA
"京都市上京区",33333,"得票数計","000520925.xls",NA
"京都市左京区",4096,"公明党","000520925.xls",NA
"京都市左京区",1019,"社会民主党","000520925.xls",NA
"京都市左京区",19272,"自由民主党","000520925.xls",NA
"京都市左京区",5802,"日本維新の会","000520925.xls",NA
"京都市左京区",9673,"希望の党","000520925.xls",NA
"京都市左京区",275,"幸福実現党","000520925.xls",NA
"京都市左京区",16257,"立憲民主党","000520925.xls",NA
"京都市左京区",12776,"日本共産党","000520925.xls",NA
"京都市左京区",69170,"得票数計","000520925.xls",NA
"京都市中京区",3433,"公明党","000520925.xls",NA
"京都市中京区",438,"社会民主党","000520925.xls",NA
"京都市中京区",13550,"自由民主党","000520925.xls",NA
"京都市中京区",4723,"日本維新の会","000520925.xls",NA
"京都市中京区",5594,"希望の党","000520925.xls",NA
"京都市中京区",208,"幸福実現党","000520925.xls",NA
"京都市中京区",9385,"立憲民主党","000520925.xls",NA
"京都市中京区",7168,"日本共産党","000520925.xls",NA
"京都市中京区",44499,"得票数計","000520925.xls",NA
"京都市東山区",1139,"公明党","000520925.xls",NA
"京都市東山区",220,"社会民主党","000520925.xls",NA
"京都市東山区",4838,"自由民主党","000520925.xls",NA
"京都市東山区",1368,"日本維新の会","000520925.xls",NA
"京都市東山区",2185,"希望の党","000520925.xls",NA
"京都市東山区",78,"幸福実現党","000520925.xls",NA
"京都市東山区",2894,"立憲民主党","000520925.xls",NA
"京都市東山区",2248,"日本共産党","000520925.xls",NA
"京都市東山区",14970,"得票数計","000520925.xls",NA
"京都市山科区",7213,"公明党","000520925.xls",NA
"京都市山科区",605,"社会民主党","000520925.xls",NA
"京都市山科区",14523,"自由民主党","000520925.xls",NA
"京都市山科区",4780,"日本維新の会","000520925.xls",NA
"京都市山科区",7105,"希望の党","000520925.xls",NA
"京都市山科区",231,"幸福実現党","000520925.xls",NA
"京都市山科区",8836,"立憲民主党","000520925.xls",NA
"京都市山科区",7225,"日本共産党","000520925.xls",NA
"京都市山科区",50518,"得票数計","000520925.xls",NA
"京都市下京区",2589,"公明党","000520925.xls",NA
"京都市下京区",333,"社会民主党","000520925.xls",NA
"京都市下京区",10076,"自由民主党","000520925.xls",NA
"京都市下京区",3442,"日本維新の会","000520925.xls",NA
"京都市下京区",3610,"希望の党","000520925.xls",NA
"京都市下京区",124,"幸福実現党","000520925.xls",NA
"京都市下京区",5614,"立憲民主党","000520925.xls",NA
"京都市下京区",4445,"日本共産党","000520925.xls",NA
"京都市下京区",30233,"得票数計","000520925.xls",NA
"京都市南区",4775,"公明党","000520925.xls",NA
"京都市南区",377,"社会民主党","000520925.xls",NA
"京都市南区",10357,"自由民主党","000520925.xls",NA
"京都市南区",3772,"日本維新の会","000520925.xls",NA
"京都市南区",3995,"希望の党","000520925.xls",NA
"京都市南区",189,"幸福実現党","000520925.xls",NA
"京都市南区",4998,"立憲民主党","000520925.xls",NA
"京都市南区",5682,"日本共産党","000520925.xls",NA
"京都市南区",34145,"得票数計","000520925.xls",NA
"京都市右京区",8440,"公明党","000520925.xls",NA
"京都市右京区",768,"社会民主党","000520925.xls",NA
"京都市右京区",21631,"自由民主党","000520925.xls",NA
"京都市右京区",7414,"日本維新の会","000520925.xls",NA
"京都市右京区",11402,"希望の党","000520925.xls",NA
"京都市右京区",421,"幸福実現党","000520925.xls",NA
"京都市右京区",13254,"立憲民主党","000520925.xls",NA
"京都市右京区",12465,"日本共産党","000520925.xls",NA
"京都市右京区",75795,"得票数計","000520925.xls",NA
"京都市西京区",5626,"公明党","000520925.xls",NA
"京都市西京区",632,"社会民主党","000520925.xls",NA
"京都市西京区",18401,"自由民主党","000520925.xls",NA
"京都市西京区",6409,"日本維新の会","000520925.xls",NA
"京都市西京区",8891,"希望の党","000520925.xls",NA
"京都市西京区",328,"幸福実現党","000520925.xls",NA
"京都市西京区",11505,"立憲民主党","000520925.xls",NA
"京都市西京区",7682,"日本共産党","000520925.xls",NA
"京都市西京区",59474,"得票数計","000520925.xls",NA
"京都市伏見区",14243,"公明党","000520925.xls",NA
"京都市伏見区",1019,"社会民主党","000520925.xls",NA
"京都市伏見区",28409,"自由民主党","000520925.xls",NA
"京都市伏見区",11111,"日本維新の会","000520925.xls",NA
"京都市伏見区",14094,"希望の党","000520925.xls",NA
"京都市伏見区",507,"幸福実現党","000520925.xls",NA
"京都市伏見区",17461,"立憲民主党","000520925.xls",NA
"京都市伏見区",13639,"日本共産党","000520925.xls",NA
"京都市伏見区",100483,"得票数計","000520925.xls",NA
"福知山市",3865,"公明党","000520925.xls",NA
"福知山市",445,"社会民主党","000520925.xls",NA
"福知山市",12258,"自由民主党","000520925.xls",NA
"福知山市",3036,"日本維新の会","000520925.xls",NA
"福知山市",4707,"希望の党","000520925.xls",NA
"福知山市",173,"幸福実現党","000520925.xls",NA
"福知山市",5101,"立憲民主党","000520925.xls",NA
"福知山市",4432,"日本共産党","000520925.xls",NA
"福知山市",34017,"得票数計","000520925.xls",NA
"舞鶴市",4570,"公明党","000520925.xls",NA
"舞鶴市",335,"社会民主党","000520925.xls",NA
"舞鶴市",15444,"自由民主党","000520925.xls",NA
"舞鶴市",2850,"日本維新の会","000520925.xls",NA
"舞鶴市",5433,"希望の党","000520925.xls",NA
"舞鶴市",171,"幸福実現党","000520925.xls",NA
"舞鶴市",5065,"立憲民主党","000520925.xls",NA
"舞鶴市",3487,"日本共産党","000520925.xls",NA
"舞鶴市",37355,"得票数計","000520925.xls",NA
"綾部市",1411,"公明党","000520925.xls",NA
"綾部市",191,"社会民主党","000520925.xls",NA
"綾部市",5363,"自由民主党","000520925.xls",NA
"綾部市",1190,"日本維新の会","000520925.xls",NA
"綾部市",2292,"希望の党","000520925.xls",NA
"綾部市",77,"幸福実現党","000520925.xls",NA
"綾部市",2600,"立憲民主党","000520925.xls",NA
"綾部市",2584,"日本共産党","000520925.xls",NA
"綾部市",15708,"得票数計","000520925.xls",NA
"宇治市",9124,"公明党","000520925.xls",NA
"宇治市",740,"社会民主党","000520925.xls",NA
"宇治市",22946,"自由民主党","000520925.xls",NA
"宇治市",7299,"日本維新の会","000520925.xls",NA
"宇治市",11555,"希望の党","000520925.xls",NA
"宇治市",317,"幸福実現党","000520925.xls",NA
"宇治市",14192,"立憲民主党","000520925.xls",NA
"宇治市",10467,"日本共産党","000520925.xls",NA
"宇治市",76640,"得票数計","000520925.xls",NA
"宮津市",1131,"公明党","000520925.xls",NA
"宮津市",136,"社会民主党","000520925.xls",NA
"宮津市",3676,"自由民主党","000520925.xls",NA
"宮津市",733,"日本維新の会","000520925.xls",NA
"宮津市",1136,"希望の党","000520925.xls",NA
"宮津市",37,"幸福実現党","000520925.xls",NA
"宮津市",1490,"立憲民主党","000520925.xls",NA
"宮津市",1221,"日本共産党","000520925.xls",NA
"宮津市",9560,"得票数計","000520925.xls",NA
"亀岡市",4432,"公明党","000520925.xls",NA
"亀岡市",413,"社会民主党","000520925.xls",NA
"亀岡市",11463,"自由民主党","000520925.xls",NA
"亀岡市",3499,"日本維新の会","000520925.xls",NA
"亀岡市",6949,"希望の党","000520925.xls",NA
"亀岡市",229,"幸福実現党","000520925.xls",NA
"亀岡市",6236,"立憲民主党","000520925.xls",NA
"亀岡市",4714,"日本共産党","000520925.xls",NA
"亀岡市",37935,"得票数計","000520925.xls",NA
"城陽市",3819,"公明党","000520925.xls",NA
"城陽市",348,"社会民主党","000520925.xls",NA
"城陽市",10082,"自由民主党","000520925.xls",NA
"城陽市",3024,"日本維新の会","000520925.xls",NA
"城陽市",5364,"希望の党","000520925.xls",NA
"城陽市",118,"幸福実現党","000520925.xls",NA
"城陽市",6213,"立憲民主党","000520925.xls",NA
"城陽市",3965,"日本共産党","000520925.xls",NA
"城陽市",32933,"得票数計","000520925.xls",NA
"向日市",1972,"公明党","000520925.xls",NA
"向日市",292,"社会民主党","000520925.xls",NA
"向日市",6984,"自由民主党","000520925.xls",NA
"向日市",2839,"日本維新の会","000520925.xls",NA
"向日市",3236,"希望の党","000520925.xls",NA
"向日市",99,"幸福実現党","000520925.xls",NA
"向日市",4195,"立憲民主党","000520925.xls",NA
"向日市",3502,"日本共産党","000520925.xls",NA
"向日市",23119,"得票数計","000520925.xls",NA
"長岡京市",2610,"公明党","000520925.xls",NA
"長岡京市",357,"社会民主党","000520925.xls",NA
"長岡京市",10372,"自由民主党","000520925.xls",NA
"長岡京市",4326,"日本維新の会","000520925.xls",NA
"長岡京市",4811,"希望の党","000520925.xls",NA
"長岡京市",92,"幸福実現党","000520925.xls",NA
"長岡京市",7226,"立憲民主党","000520925.xls",NA
"長岡京市",4516,"日本共産党","000520925.xls",NA
"長岡京市",34310,"得票数計","000520925.xls",NA
"八幡市",3307,"公明党","000520925.xls",NA
"八幡市",335,"社会民主党","000520925.xls",NA
"八幡市",8803,"自由民主党","000520925.xls",NA
"八幡市",3830,"日本維新の会","000520925.xls",NA
"八幡市",3729,"希望の党","000520925.xls",NA
"八幡市",139,"幸福実現党","000520925.xls",NA
"八幡市",5233,"立憲民主党","000520925.xls",NA
"八幡市",3464,"日本共産党","000520925.xls",NA
"八幡市",28840,"得票数計","000520925.xls",NA
"京田辺市",2748,"公明党","000520925.xls",NA
"京田辺市",365,"社会民主党","000520925.xls",NA
"京田辺市",9937,"自由民主党","000520925.xls",NA
"京田辺市",3569,"日本維新の会","000520925.xls",NA
"京田辺市",4229,"希望の党","000520925.xls",NA
"京田辺市",140,"幸福実現党","000520925.xls",NA
"京田辺市",5435,"立憲民主党","000520925.xls",NA
"京田辺市",2949,"日本共産党","000520925.xls",NA
"京田辺市",29372,"得票数計","000520925.xls",NA
"京丹後市",3062,"公明党","000520925.xls",NA
"京丹後市",296,"社会民主党","000520925.xls",NA
"京丹後市",11065,"自由民主党","000520925.xls",NA
"京丹後市",2692,"日本維新の会","000520925.xls",NA
"京丹後市",3941,"希望の党","000520925.xls",NA
"京丹後市",315,"幸福実現党","000520925.xls",NA
"京丹後市",3711,"立憲民主党","000520925.xls",NA
"京丹後市",3900,"日本共産党","000520925.xls",NA
"京丹後市",28982,"得票数計","000520925.xls",NA
"南丹市",1924,"公明党","000520925.xls",NA
"南丹市",221,"社会民主党","000520925.xls",NA
"南丹市",4992,"自由民主党","000520925.xls",NA
"南丹市",1181,"日本維新の会","000520925.xls",NA
"南丹市",2889,"希望の党","000520925.xls",NA
"南丹市",169,"幸福実現党","000520925.xls",NA
"南丹市",2528,"立憲民主党","000520925.xls",NA
"南丹市",2447,"日本共産党","000520925.xls",NA
"南丹市",16351,"得票数計","000520925.xls",NA
"木津川市",3120,"公明党","000520925.xls",NA
"木津川市",382,"社会民主党","000520925.xls",NA
"木津川市",10689,"自由民主党","000520925.xls",NA
"木津川市",4112,"日本維新の会","000520925.xls",NA
"木津川市",4896,"希望の党","000520925.xls",NA
"木津川市",127,"幸福実現党","000520925.xls",NA
"木津川市",6716,"立憲民主党","000520925.xls",NA
"木津川市",3030,"日本共産党","000520925.xls",NA
"木津川市",33072,"得票数計","000520925.xls",NA
"大山崎町",497,"公明党","000520925.xls",NA
"大山崎町",78,"社会民主党","000520925.xls",NA
"大山崎町",2272,"自由民主党","000520925.xls",NA
"大山崎町",1056,"日本維新の会","000520925.xls",NA
"大山崎町",1052,"希望の党","000520925.xls",NA
"大山崎町",32,"幸福実現党","000520925.xls",NA
"大山崎町",1380,"立憲民主党","000520925.xls",NA
"大山崎町",1125,"日本共産党","000520925.xls",NA
"大山崎町",7492,"得票数計","000520925.xls",NA
"久御山町",1067,"公明党","000520925.xls",NA
"久御山町",76,"社会民主党","000520925.xls",NA
"久御山町",2251,"自由民主党","000520925.xls",NA
"久御山町",618,"日本維新の会","000520925.xls",NA
"久御山町",1062,"希望の党","000520925.xls",NA
"久御山町",41,"幸福実現党","000520925.xls",NA
"久御山町",1000,"立憲民主党","000520925.xls",NA
"久御山町",667,"日本共産党","000520925.xls",NA
"久御山町",6782,"得票数計","000520925.xls",NA
"井手町",420,"公明党","000520925.xls",NA
"井手町",59,"社会民主党","000520925.xls",NA
"井手町",1344,"自由民主党","000520925.xls",NA
"井手町",283,"日本維新の会","000520925.xls",NA
"井手町",526,"希望の党","000520925.xls",NA
"井手町",17,"幸福実現党","000520925.xls",NA
"井手町",573,"立憲民主党","000520925.xls",NA
"井手町",373,"日本共産党","000520925.xls",NA
"井手町",3595,"得票数計","000520925.xls",NA
"宇治田原町",602,"公明党","000520925.xls",NA
"宇治田原町",53,"社会民主党","000520925.xls",NA
"宇治田原町",1623,"自由民主党","000520925.xls",NA
"宇治田原町",393,"日本維新の会","000520925.xls",NA
"宇治田原町",749,"希望の党","000520925.xls",NA
"宇治田原町",11,"幸福実現党","000520925.xls",NA
"宇治田原町",659,"立憲民主党","000520925.xls",NA
"宇治田原町",439,"日本共産党","000520925.xls",NA
"宇治田原町",4529,"得票数計","000520925.xls",NA
"笠置町",120,"公明党","000520925.xls",NA
"笠置町",13,"社会民主党","000520925.xls",NA
"笠置町",243,"自由民主党","000520925.xls",NA
"笠置町",62,"日本維新の会","000520925.xls",NA
"笠置町",136,"希望の党","000520925.xls",NA
"笠置町",0,"幸福実現党","000520925.xls",NA
"笠置町",148,"立憲民主党","000520925.xls",NA
"笠置町",93,"日本共産党","000520925.xls",NA
"笠置町",815,"得票数計","000520925.xls",NA
"和束町",367,"公明党","000520925.xls",NA
"和束町",22,"社会民主党","000520925.xls",NA
"和束町",933,"自由民主党","000520925.xls",NA
"和束町",157,"日本維新の会","000520925.xls",NA
"和束町",358,"希望の党","000520925.xls",NA
"和束町",16,"幸福実現党","000520925.xls",NA
"和束町",309,"立憲民主党","000520925.xls",NA
"和束町",255,"日本共産党","000520925.xls",NA
"和束町",2417,"得票数計","000520925.xls",NA
"精華町",1417,"公明党","000520925.xls",NA
"精華町",192,"社会民主党","000520925.xls",NA
"精華町",6082,"自由民主党","000520925.xls",NA
"精華町",2141,"日本維新の会","000520925.xls",NA
"精華町",2548,"希望の党","000520925.xls",NA
"精華町",68,"幸福実現党","000520925.xls",NA
"精華町",3396,"立憲民主党","000520925.xls",NA
"精華町",1710,"日本共産党","000520925.xls",NA
"精華町",17554,"得票数計","000520925.xls",NA
"南山城村",265,"公明党","000520925.xls",NA
"南山城村",23,"社会民主党","000520925.xls",NA
"南山城村",572,"自由民主党","000520925.xls",NA
"南山城村",115,"日本維新の会","000520925.xls",NA
"南山城村",238,"希望の党","000520925.xls",NA
"南山城村",7,"幸福実現党","000520925.xls",NA
"南山城村",256,"立憲民主党","000520925.xls",NA
"南山城村",204,"日本共産党","000520925.xls",NA
"南山城村",1680,"得票数計","000520925.xls",NA
"京丹波町",1227,"公明党","000520925.xls",NA
"京丹波町",100,"社会民主党","000520925.xls",NA
"京丹波町",2291,"自由民主党","000520925.xls",NA
"京丹波町",465,"日本維新の会","000520925.xls",NA
"京丹波町",1748,"希望の党","000520925.xls",NA
"京丹波町",60,"幸福実現党","000520925.xls",NA
"京丹波町",1095,"立憲民主党","000520925.xls",NA
"京丹波町",1209,"日本共産党","000520925.xls",NA
"京丹波町",8195,"得票数計","000520925.xls",NA
"伊根町",153,"公明党","000520925.xls",NA
"伊根町",11,"社会民主党","000520925.xls",NA
"伊根町",649,"自由民主党","000520925.xls",NA
"伊根町",59,"日本維新の会","000520925.xls",NA
"伊根町",150,"希望の党","000520925.xls",NA
"伊根町",4,"幸福実現党","000520925.xls",NA
"伊根町",148,"立憲民主党","000520925.xls",NA
"伊根町",254,"日本共産党","000520925.xls",NA
"伊根町",1428,"得票数計","000520925.xls",NA
"与謝野町",1232,"公明党","000520925.xls",NA
"与謝野町",143,"社会民主党","000520925.xls",NA
"与謝野町",4504,"自由民主党","000520925.xls",NA
"与謝野町",985,"日本維新の会","000520925.xls",NA
"与謝野町",1651,"希望の党","000520925.xls",NA
"与謝野町",60,"幸福実現党","000520925.xls",NA
"与謝野町",1522,"立憲民主党","000520925.xls",NA
"与謝野町",1376,"日本共産党","000520925.xls",NA
"与謝野町",11473,"得票数計","000520925.xls",NA
"京都府 合計",112371,"公明党","000520925.xls",NA
"京都府 合計",11989,"社会民主党","000520925.xls",NA
"京都府 合計",332064,"自由民主党","000520925.xls",NA
"京都府 合計",106945,"日本維新の会","000520925.xls",NA
"京都府 合計",151661,"希望の党","000520925.xls",NA
"京都府 合計",5238,"幸福実現党","000520925.xls",NA
"京都府 合計",192867,"立憲民主党","000520925.xls",NA
"京都府 合計",150232,"日本共産党","000520925.xls",NA
"京都府 合計",1063367,"得票数計","000520925.xls",NA
"大阪市都島区",5789,"公明党","000520927.xls",NA
"大阪市都島区",290,"社会民主党","000520927.xls",NA
"大阪市都島区",11832,"自由民主党","000520927.xls",NA
"大阪市都島区",12997,"日本維新の会","000520927.xls",NA
"大阪市都島区",2422,"希望の党","000520927.xls",NA
"大阪市都島区",150,"幸福実現党","000520927.xls",NA
"大阪市都島区",5764,"立憲民主党","000520927.xls",NA
"大阪市都島区",3831,"日本共産党","000520927.xls",NA
"大阪市都島区",43075,"得票数計","000520927.xls",NA
"大阪市福島区",2802,"公明党","000520927.xls",NA
"大阪市福島区",168,"社会民主党","000520927.xls",NA
"大阪市福島区",8734,"自由民主党","000520927.xls",NA
"大阪市福島区",8806,"日本維新の会","000520927.xls",NA
"大阪市福島区",1732,"希望の党","000520927.xls",NA
"大阪市福島区",99,"幸福実現党","000520927.xls",NA
"大阪市福島区",3770,"立憲民主党","000520927.xls",NA
"大阪市福島区",3104,"日本共産党","000520927.xls",NA
"大阪市福島区",29215,"得票数計","000520927.xls",NA
"大阪市此花区",5142,"公明党","000520927.xls",NA
"大阪市此花区",154,"社会民主党","000520927.xls",NA
"大阪市此花区",5710,"自由民主党","000520927.xls",NA
"大阪市此花区",6573,"日本維新の会","000520927.xls",NA
"大阪市此花区",1257,"希望の党","000520927.xls",NA
"大阪市此花区",122,"幸福実現党","000520927.xls",NA
"大阪市此花区",2846,"立憲民主党","000520927.xls",NA
"大阪市此花区",3700,"日本共産党","000520927.xls",NA
"大阪市此花区",25504,"得票数計","000520927.xls",NA
"大阪市西区",3506,"公明党","000520927.xls",NA
"大阪市西区",183,"社会民主党","000520927.xls",NA
"大阪市西区",10562,"自由民主党","000520927.xls",NA
"大阪市西区",11061,"日本維新の会","000520927.xls",NA
"大阪市西区",2124,"希望の党","000520927.xls",NA
"大阪市西区",111,"幸福実現党","000520927.xls",NA
"大阪市西区",4804,"立憲民主党","000520927.xls",NA
"大阪市西区",2310,"日本共産党","000520927.xls",NA
"大阪市西区",34661,"得票数計","000520927.xls",NA
"大阪市港区",6951,"公明党","000520927.xls",NA
